Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
0.4047619047619047,0.5,0.5060844667143879,0.6842203164020325,0.5357142857142857,0.5,-0.11113357027233839,0.006289308176100628,0.0,0,0.7714285714285714,1.0,-0.9614863916702531,0.125,0.3333333333333333,0.5,-0.8662608642436216,0.5775948604697851,-1.0785044383346125,0,0.1428571428571428,-0.42623001504290287,0.6666666666666667,0.3333333333333333,-0.678773515728442,0.8333333333333333,0.6666666666666667,-0.32789331844000197,0.2222222222222222,-0.6791456840737199,0.1764705882352941
0.2619047619047619,0.5,0.03650680028632784,0.6842203164020325,0.5,0.25,-0.833993518503919,0.006773101112723753,1.0,1,0.2714285714285714,0.3333333333333333,-0.05778754527941421,0.125,0.6666666666666667,0.0,-0.4908110866307471,0.425135514956836,-1.0785044383346125,1,0.0714285714285714,-0.42623001504290287,1.0,0.0,-0.16451140099023315,0.5,0.6666666666666667,0.32522751910309133,0.2777777777777778,-0.6791456840737199,0.47058823529411764
0.3095238095238095,0.5,0.4065855404438081,0.6842203164020325,0.8928571428571428,0.0,-0.833993518503919,0.007256894049346879,0.0,0,0.01428571428571429,0.6666666666666667,-0.9614863916702531,0.0,0.6666666666666667,1.0,-0.7632087181529345,0.5250351335073279,-0.6780493930322936,0,0.4285714285714285,-0.42623001504290287,1.0,0.3333333333333333,-0.8073390444129942,0.16666666666666666,0.3333333333333333,-0.32789331844000197,0.1111111111111111,0.5625759024789769,0.1764705882352941
0.380952380952381,0.5,0.8904795991410164,0.6842203164020325,0.6428571428571428,0.25,-0.11113357027233839,0.00822447992259313,0.3333333333333333,0,0.8999999999999999,0.6666666666666667,-0.9614863916702531,0.125,1.0,1.0,-0.8163283810862784,0.2675767918088737,-1.0785044383346125,0,0.0,-0.42623001504290287,0.6666666666666667,0.3333333333333333,-1.0644701017820986,0.3333333333333333,0.6666666666666667,-0.8177339465973219,0.1111111111111111,-0.3687152874355457,0.11764705882352941
0.23809523809523808,0.5,0.0007158196134574163,0.6842203164020325,0.8214285714285714,0.5,-0.833993518503919,0.008708272859216255,0.6666666666666667,0,0.28571428571428575,0.3333333333333333,-0.9614863916702531,0.125,0.6666666666666667,0.0,-0.9508273676335051,0.4357759486046978,0.9237707881769818,1,0.2142857142857143,-0.42623001504290287,0.3333333333333333,0.0,-0.678773515728442,0.6666666666666666,0.6666666666666667,-0.4911735278257753,0.1111111111111111,-0.6791456840737199,0.1764705882352941
0.2619047619047619,0.5,0.921259842519685,0.6842203164020325,0.7142857142857143,0.75,-0.833993518503919,0.009192065795839382,0.3333333333333333,1,0.3,1.0,0.8459113011114247,0.25,0.0,1.0,0.738802870950297,0.32527604898614737,-0.6780493930322936,0,0.0,-0.42623001504290287,0.6666666666666667,0.3333333333333333,-0.16451140099023315,0.16666666666666666,0.6666666666666667,0.48850772848886465,0.5,1.8042974890316739,0.47058823529411764
0.3333333333333333,0.5,0.16607015032211883,0.6842203164020325,0.14285714285714285,0.25,-0.833993518503919,0.009675858732462506,0.0,0,0.7142857142857142,1.0,-0.9614863916702531,0.0,0.3333333333333333,1.0,-0.6809794799321182,0.5203372816703473,-1.0785044383346125,1,0.0714285714285714,-0.42623001504290287,1.0,0.6666666666666666,-0.5502079870438897,0.8333333333333333,0.3333333333333333,-0.16461310905422863,0.1111111111111111,-0.6791456840737199,0.29411764705882354
0.09523809523809518,0.0,0.7308518253400142,0.6842203164020325,0.5357142857142857,0.25,-0.11113357027233839,0.010159651669085631,1.0,0,0.9428571428571428,1.0,-0.9614863916702531,0.125,1.0,1.0,-0.7581092305113335,0.20999799237100983,-0.6780493930322936,1,0.1428571428571428,-0.42623001504290287,0.3333333333333333,0.6666666666666666,-1.3216011591512031,0.3333333333333333,0.3333333333333333,-0.9810141559830953,0.0,-0.6791456840737199,0.0
0.8333333333333333,0.5,0.7995705082319255,-1.074178049176617,0.03571428571428571,0.75,-0.833993518503919,0.010643444605708756,0.0,1,0.6857142857142857,0.3333333333333333,1.7496101475022634,0.5,1.0,0.5,1.8961740869419934,0.8001204577394098,-0.27759434772997477,0,0.3571428571428571,-0.42623001504290287,0.6666666666666667,0.0,2.535364701385363,0.5,0.6666666666666667,2.9377108692754645,0.4444444444444444,0.2521455058408027,0.4117647058823529
0.4761904761904761,0.5,0.19255547602004294,0.6842203164020325,0.03571428571428571,0.5,-0.833993518503919,0.011127237542331882,1.0,0,0.21428571428571425,0.6666666666666667,-0.9614863916702531,0.0,1.0,0.0,-0.5437182709123576,0.08881750652479423,0.9237707881769818,1,0.0,-0.42623001504290287,0.6666666666666667,0.0,-0.678773515728442,0.5,0.6666666666666667,-0.6544537372115486,0.1111111111111111,-0.3687152874355457,0.11764705882352941
0.14285714285714285,0.0,0.4087329992841804,0.6842203164020325,0.35714285714285715,0.25,2.780306222653984,0.012094823415578132,0.0,1,0.9428571428571428,1.0,-0.05778754527941421,0.25,0.6666666666666667,1.0,-0.5294822012462215,0.246456534832363,-1.0785044383346125,0,0.4999999999999999,-0.42623001504290287,1.0,0.3333333333333333,-0.8073390444129942,0.8333333333333333,0.3333333333333333,-0.4911735278257753,0.1111111111111111,-0.3687152874355457,0.1764705882352941
0.42857142857142855,0.5,0.7988546886184681,-1.074178049176617,0.2857142857142857,0.75,-0.833993518503919,0.012578616352201259,0.6666666666666667,0,0.7428571428571429,0.3333333333333333,-0.9614863916702531,0.625,0.0,0.0,-0.6578193068931802,0.19642642039751054,1.7246808787816195,0,0.8571428571428571,2.346151056253851,0.3333333333333333,0.0,-0.16451140099023315,0.6666666666666666,0.6666666666666667,-0.32789331844000197,0.16666666666666666,-0.6791456840737199,0.1764705882352941
0.380952380952381,0.5,0.22691481746599854,0.6842203164020325,0.2142857142857143,0.75,-0.833993518503919,0.013062409288824383,0.0,1,0.32857142857142857,0.6666666666666667,0.8459113011114247,0.75,0.3333333333333333,0.0,1.1667348755413154,0.770889379642642,-1.0785044383346125,0,0.0,-0.42623001504290287,0.6666666666666667,0.0,0.2211851850634235,0.6666666666666666,0.6666666666666667,0.8150681472604113,0.3333333333333333,-0.058284890797371494,0.6470588235294118
0.07142857142857145,0.5,0.2068718682891911,0.6842203164020325,0.5,0.25,-0.833993518503919,0.014029995162070633,0.6666666666666667,0,0.9428571428571428,0.6666666666666667,-0.9614863916702531,0.0,1.0,0.0,-1.119960374413272,0.6901023890784983,-0.6780493930322936,0,0.2142857142857143,-0.42623001504290287,1.0,0.0,-1.4501666878357553,1.0,0.6666666666666667,-1.1442943653688686,0.0,-0.6791456840737199,0.0
0.380952380952381,0.5,0.42734430923407296,0.6842203164020325,0.17857142857142855,0.0,-0.11113357027233839,0.01451378809869376,0.3333333333333333,0,0.7571428571428571,0.6666666666666667,-0.9614863916702531,0.0,0.0,0.0,-0.7527972642179991,0.6026099176872114,-0.27759434772997477,0,0.0,-0.42623001504290287,0.6666666666666667,0.0,-0.42164245835933756,0.3333333333333333,0.6666666666666667,-0.4911735278257753,0.1111111111111111,-0.3687152874355457,0.1764705882352941
0.8333333333333333,0.5,0.8446671438797423,0.6842203164020325,0.14285714285714285,0.5,2.780306222653984,0.014997581035316884,0.6666666666666667,1,0.39999999999999997,0.6666666666666667,2.6533089938931025,0.5,0.6666666666666667,1.0,2.6753333028482813,0.3469584420799037,0.523315742874663,0,0.0,-0.42623001504290287,1.0,0.3333333333333333,1.8925370579626022,0.5,0.3333333333333333,1.141628566031958,0.7222222222222222,0.5625759024789769,0.47058823529411764
0.3333333333333333,1.0,0.732283464566929,0.6842203164020325,0.5357142857142857,0.0,-0.833993518503919,0.015481373971940009,0.3333333333333333,1,0.5999999999999999,0.0,-0.9614863916702531,0.0,0.0,0.0,-0.549030237205692,0.10387472395101385,-0.6780493930322936,1,0.7857142857142857,2.346151056253851,0.3333333333333333,0.0,-0.16451140099023315,0.8333333333333333,0.6666666666666667,0.48850772848886465,0.1111111111111111,1.1834366957553253,0.4117647058823529
0.5714285714285714,0.5,0.42161775232641374,-1.074178049176617,0.25,0.75,0.6117263779592422,0.016448959845186257,0.6666666666666667,0,0.2571428571428572,0.6666666666666667,-0.05778754527941421,0.875,0.3333333333333333,0.5,0.06843272473149725,0.7660710700662517,-1.0785044383346125,0,0.0,-0.42623001504290287,1.0,0.3333333333333333,-0.16451140099023315,0.3333333333333333,0.6666666666666667,0.32522751910309133,0.38888888888888884,0.5625759024789769,0.11764705882352941
0.6190476190476188,0.5,0.2684323550465283,0.6842203164020325,0.2142857142857143,0.75,-0.11113357027233839,0.016932752781809383,0.0,1,0.17142857142857143,0.3333333333333333,0.8459113011114247,0.375,1.0,0.5,0.7957471496148416,0.0,0.12286069757234411,0,0.2142857142857143,-0.42623001504290287,1.0,0.3333333333333333,1.6354060005934978,0.6666666666666666,0.6666666666666667,2.4478702411181446,0.3333333333333333,0.8730062991171511,1.0
0.6666666666666665,0.5,0.4316392269148174,-1.074178049176617,0.03571428571428571,0.75,0.6117263779592422,0.017900338655055633,0.3333333333333333,1,0.7571428571428571,0.6666666666666667,2.6533089938931025,0.5,0.0,0.0,2.644098941043475,0.8322826741618149,0.12286069757234411,0,0.0714285714285714,-0.42623001504290287,1.0,0.0,1.3782749432243935,0.3333333333333333,0.3333333333333333,-0.8177339465973219,0.1111111111111111,-0.058284890797371494,0.058823529411764705
0.35714285714285715,0.5,0.5884037222619899,0.6842203164020325,0.03571428571428571,0.5,-0.11113357027233839,0.01838413159167876,0.6666666666666667,0,0.6857142857142857,0.6666666666666667,-0.9614863916702531,0.125,1.0,0.0,-0.8513873586222853,0.18373820517968278,0.523315742874663,0,0.0,-0.42623001504290287,1.0,0.0,-0.5502079870438897,0.5,0.6666666666666667,-0.9810141559830953,0.05555555555555555,-0.6791456840737199,0.0
0.6190476190476188,0.5,0.9713672154617036,0.6842203164020325,0.3214285714285714,0.75,2.780306222653984,0.018867924528301886,1.0,0,0.1571428571428572,0.6666666666666667,-0.05778754527941421,0.375,1.0,0.5,-0.008059589892517928,0.683677976309978,-0.27759434772997477,1,0.1428571428571428,-0.42623001504290287,1.0,0.0,-0.2930769296747854,0.8333333333333333,1.0,-0.4911735278257753,0.1111111111111111,-0.3687152874355457,0.1764705882352941
0.28571428571428564,0.5,0.016463851109520408,0.6842203164020325,0.2857142857142857,0.25,-0.11113357027233839,0.01935171746492501,1.0,0,0.7571428571428571,0.3333333333333333,-0.9614863916702531,0.125,0.6666666666666667,0.0,-0.9130061676249642,0.5630596265810078,-0.6780493930322936,0,0.1428571428571428,-0.42623001504290287,0.0,0.0,-0.16451140099023315,0.8333333333333333,0.6666666666666667,0.48850772848886465,0.0,-0.3687152874355457,0.47058823529411764
0.49999999999999994,0.5,0.5676449534717251,-1.074178049176617,0.14285714285714285,0.5,1.3345863261908228,0.019835510401548136,1.0,0,0.3714285714285714,0.6666666666666667,-0.05778754527941421,0.625,1.0,0.5,-0.9385036058329693,0.049829351535836175,0.12286069757234411,0,0.2142857142857143,-0.42623001504290287,0.6666666666666667,0.3333333333333333,0.9925783571707368,1.0,1.0,-0.9810141559830953,0.0,-0.6791456840737199,0.0
0.14285714285714285,0.5,0.5089477451682176,0.6842203164020325,0.0,0.5,-0.11113357027233839,0.021286889211417512,0.3333333333333333,0,0.4428571428571429,0.6666666666666667,-0.9614863916702531,0.0,1.0,0.5,-0.8945205249241606,0.03718128889781168,-0.27759434772997477,1,0.3571428571428571,-0.42623001504290287,0.0,0.3333333333333333,-0.678773515728442,0.3333333333333333,0.3333333333333333,-0.8177339465973219,0.0,-0.058284890797371494,0.0
0.5952380952380951,0.5,0.8382247673586256,0.6842203164020325,0.03571428571428571,0.25,-0.11113357027233839,0.021770682148040635,1.0,1,0.5999999999999999,1.0,-0.9614863916702531,0.0,0.6666666666666667,1.0,-0.8197280395140124,0.796185504918691,-0.6780493930322936,0,0.0714285714285714,-0.42623001504290287,1.0,0.6666666666666666,-0.678773515728442,0.5,0.3333333333333333,-0.32789331844000197,0.16666666666666666,-0.3687152874355457,0.23529411764705882
0.7619047619047619,0.5,0.5490336435218325,-1.074178049176617,0.07142857142857142,0.25,0.6117263779592422,0.02225447508466376,0.0,0,0.7999999999999998,0.3333333333333333,-0.9614863916702531,0.625,0.6666666666666667,0.5,-0.8116538507481441,0.06890182694238103,-0.6780493930322936,1,0.2142857142857143,-0.42623001504290287,0.6666666666666667,0.0,-1.0644701017820986,0.3333333333333333,0.6666666666666667,-0.6544537372115486,0.1111111111111111,-0.6791456840737199,0.11764705882352941
0.4047619047619047,0.5,0.564065855404438,-1.074178049176617,0.03571428571428571,0.5,0.6117263779592422,0.02322206095791001,1.0,1,0.9571428571428571,0.6666666666666667,-0.9614863916702531,0.625,1.0,0.5,-0.9538020687577723,0.30487853844609514,-0.6780493930322936,0,0.1428571428571428,-0.42623001504290287,0.0,0.0,-1.193035630466651,0.5,0.6666666666666667,-0.8177339465973219,0.1111111111111111,-0.058284890797371494,0.11764705882352941
0.42857142857142855,0.5,0.5368647100930565,0.6842203164020325,0.14285714285714285,0.75,-0.833993518503919,0.024189646831156264,0.3333333333333333,1,0.7428571428571429,0.3333333333333333,-0.9614863916702531,0.0,0.0,0.5,-0.6552695630723797,0.4407950210801044,2.5255909693862573,1,0.2142857142857143,-0.42623001504290287,1.0,0.3333333333333333,-0.678773515728442,0.5,1.0,-0.9810141559830953,0.05555555555555555,-0.6791456840737199,0.0
0.35714285714285715,1.0,0.7437365783822476,-1.074178049176617,0.0,0.5,-0.833993518503919,0.024673439767779387,0.6666666666666667,1,0.17142857142857143,1.0,-0.05778754527941421,0.875,0.0,0.5,-0.23944884163016386,0.04412768520377433,-0.27759434772997477,0,0.5714285714285713,-0.42623001504290287,0.0,0.6666666666666666,-0.16451140099023315,0.5,0.6666666666666667,-0.32789331844000197,0.16666666666666666,-0.3687152874355457,0.1764705882352941
0.4047619047619047,0.5,0.259126700071582,0.6842203164020325,0.10714285714285714,0.25,2.780306222653984,0.025157232704402514,0.6666666666666667,0,0.6428571428571428,0.6666666666666667,-0.9614863916702531,0.125,1.0,1.0,-0.967188223816975,0.35398514354547284,-0.6780493930322936,0,0.0714285714285714,-0.42623001504290287,0.6666666666666667,0.3333333333333333,-1.3216011591512031,0.5,0.6666666666666667,-0.9810141559830953,0.0,-0.6791456840737199,0.0
0.21428571428571425,0.5,0.814602720114531,0.6842203164020325,0.03571428571428571,0.75,-0.833993518503919,0.02564102564102564,1.0,1,0.04285714285714287,0.6666666666666667,-0.9614863916702531,0.125,0.0,1.0,-0.8843215496409585,0.7075286087131099,-0.6780493930322936,0,0.1428571428571428,-0.42623001504290287,1.0,0.3333333333333333,-1.3216011591512031,1.0,0.6666666666666667,-0.9810141559830953,0.0,-0.6791456840737199,0.0
0.19047619047619052,0.5,0.8983536148890479,0.6842203164020325,0.8571428571428571,0.5,-0.833993518503919,0.026124818577648763,0.0,0,0.2571428571428572,0.0,-0.9614863916702531,0.125,0.6666666666666667,0.0,-0.8945205249241606,0.33985143545472796,-0.6780493930322936,0,0.0714285714285714,-0.42623001504290287,0.6666666666666667,0.0,-1.3216011591512031,0.3333333333333333,0.3333333333333333,-0.9810141559830953,0.0,-0.6791456840737199,0.058823529411764705
0.21428571428571425,1.0,0.6385110952040085,-1.074178049176617,0.25,0.5,-0.833993518503919,0.02660861151427189,1.0,0,0.10000000000000003,0.6666666666666667,0.8459113011114247,0.875,0.6666666666666667,0.0,0.4723546416766441,0.035374422806665334,-0.6780493930322936,0,0.2857142857142857,-0.42623001504290287,1.0,0.0,-0.2930769296747854,0.0,0.6666666666666667,0.32522751910309133,0.4444444444444444,-0.3687152874355457,0.4117647058823529
0.28571428571428564,1.0,0.4430923407301359,0.6842203164020325,0.0,0.25,-0.11113357027233839,0.027092404450895016,0.6666666666666667,1,0.39999999999999997,0.6666666666666667,-0.05778754527941421,0.125,1.0,0.0,-0.5294822012462215,0.3488054607508533,-0.6780493930322936,0,0.8571428571428571,2.346151056253851,1.0,0.0,0.09261965637887129,0.3333333333333333,0.6666666666666667,0.8150681472604113,0.4444444444444444,0.2521455058408027,0.4117647058823529
0.5476190476190477,0.5,0.9005010737294201,0.6842203164020325,0.39285714285714285,0.5,1.3345863261908228,0.02757619738751814,0.3333333333333333,1,0.2714285714285714,0.6666666666666667,2.6533089938931025,0.75,0.6666666666666667,0.5,2.7711611747800338,0.569604497088938,-0.6780493930322936,0,0.0714285714285714,-0.42623001504290287,1.0,0.0,1.5068404719089457,0.0,0.6666666666666667,2.4478702411181446,0.8333333333333333,3.977310265498893,0.47058823529411764
0.380952380952381,0.0,0.6893342877594846,-1.074178049176617,0.7857142857142857,0.75,0.6117263779592422,0.02854378326076439,0.3333333333333333,0,0.5999999999999999,0.6666666666666667,-0.05778754527941421,0.875,0.6666666666666667,0.0,-0.41113159223073126,0.31881148363782374,-1.0785044383346125,0,0.6428571428571427,2.346151056253851,0.6666666666666667,0.0,-0.16451140099023315,0.3333333333333333,0.6666666666666667,0.32522751910309133,0.2777777777777778,1.8042974890316739,0.4117647058823529
0.4523809523809524,0.5,0.21904080171796705,0.6842203164020325,0.6428571428571428,0.25,-0.833993518503919,0.029027576197387515,0.3333333333333333,0,0.6142857142857143,0.6666666666666667,-0.9614863916702531,0.0,0.3333333333333333,0.5,-0.7396235878105298,0.32656093153985144,0.523315742874663,0,0.7142857142857143,2.346151056253851,0.0,0.0,-0.42164245835933756,0.16666666666666666,0.6666666666666667,-0.9810141559830953,0.0,-0.6791456840737199,0.0
0.6666666666666665,1.0,0.7938439513242662,-1.074178049176617,0.14285714285714285,0.75,0.6117263779592422,0.029511369134010642,0.0,0,0.9714285714285713,0.6666666666666667,-0.05778754527941421,0.875,1.0,0.0,-0.15530729554374717,0.736839991969484,0.523315742874663,1,0.7142857142857143,2.346151056253851,0.6666666666666667,0.0,0.34975071374797573,0.6666666666666666,0.6666666666666667,0.32522751910309133,0.3333333333333333,-0.6791456840737199,0.47058823529411764
0.4047619047619047,0.5,0.8067287043664996,0.6842203164020325,0.25,0.0,-0.833993518503919,0.029995162070633765,1.0,0,0.08571428571428569,1.0,-0.9614863916702531,0.125,1.0,0.5,-0.8996200125657616,0.11234691828950011,-0.6780493930322936,0,0.5714285714285713,-0.42623001504290287,1.0,0.0,-1.3216011591512031,0.3333333333333333,0.6666666666666667,-0.9810141559830953,0.0,-0.6791456840737199,0.058823529411764705
0.7142857142857142,0.5,0.3750894774516822,0.6842203164020325,0.0,0.25,-0.833993518503919,0.03047895500725689,0.0,0,0.9714285714285713,0.3333333333333333,0.8459113011114247,0.125,0.6666666666666667,0.0,-0.23838644837149697,0.6906243726159406,2.5255909693862573,1,0.1428571428571428,-0.42623001504290287,1.0,0.0,1.5068404719089457,0.3333333333333333,0.6666666666666667,-0.9810141559830953,0.0,-0.6791456840737199,0.0
0.23809523809523808,0.5,0.9534717251252683,0.6842203164020325,0.14285714285714285,0.75,1.3345863261908228,0.030962747943880018,0.6666666666666667,0,0.28571428571428575,0.6666666666666667,-0.9614863916702531,0.125,0.6666666666666667,0.0,-0.6505950327342455,0.36478618751254765,-0.6780493930322936,1,0.1428571428571428,-0.42623001504290287,0.6666666666666667,0.0,-1.193035630466651,0.5,0.3333333333333333,-0.8177339465973219,0.1111111111111111,-0.058284890797371494,0.11764705882352941
0.6190476190476188,0.5,0.9921259842519684,-1.074178049176617,0.0,1.0,0.6117263779592422,0.0324141267537494,0.3333333333333333,1,0.6428571428571428,0.6666666666666667,-0.05778754527941421,0.875,0.0,1.0,-0.22287550679496057,0.07689219032322828,0.9237707881769818,1,0.7142857142857143,2.346151056253851,0.6666666666666667,0.3333333333333333,-0.2930769296747854,0.3333333333333333,0.3333333333333333,-0.4911735278257753,0.16666666666666666,-0.3687152874355457,0.1764705882352941
0.4047619047619047,0.0,0.7122405153901217,0.6842203164020325,0.35714285714285715,0.25,-0.11113357027233839,0.033381712626995644,0.6666666666666667,0,0.7,0.3333333333333333,0.8459113011114247,0.375,0.0,0.5,0.7184049203838929,0.24926721541859062,-0.27759434772997477,1,0.1428571428571428,-0.42623001504290287,0.6666666666666667,0.3333333333333333,-0.16451140099023315,0.5,0.6666666666666667,-0.4911735278257753,0.0,-0.058284890797371494,0.1764705882352941
0.19047619047619052,0.5,0.9599141016463851,-1.074178049176617,0.7857142857142857,0.5,0.6117263779592422,0.0343492985002419,0.6666666666666667,1,0.24285714285714283,0.3333333333333333,-0.05778754527941421,0.875,1.0,0.5,-0.4984603180931486,0.7766311985545071,1.7246808787816195,1,0.5714285714285713,-0.42623001504290287,0.6666666666666667,0.3333333333333333,-0.8073390444129942,0.3333333333333333,0.3333333333333333,-0.8177339465973219,0.1111111111111111,-0.6791456840737199,0.0
0.35714285714285715,1.0,0.2956335003579098,0.6842203164020325,0.0,0.25,-0.833993518503919,0.03483309143686502,0.0,1,0.9714285714285713,0.6666666666666667,0.8459113011114247,0.75,1.0,0.0,1.477803621678977,0.5240714715920498,-0.6780493930322936,1,0.0714285714285714,-0.42623001504290287,0.6666666666666667,0.0,0.4783162424325279,0.16666666666666666,0.6666666666666667,1.3049087754177313,0.7777777777777777,1.8042974890316739,0.7058823529411764
0.4047619047619047,1.0,0.5375805297065139,-1.074178049176617,0.6071428571428571,1.0,-0.833993518503919,0.03531688437348815,0.3333333333333333,0,0.5857142857142856,0.6666666666666667,0.8459113011114247,0.875,0.0,0.5,0.5452348192211919,0.3588436057016663,-0.6780493930322936,0,0.7857142857142857,2.346151056253851,1.0,0.3333333333333333,-0.2930769296747854,0.5,0.3333333333333333,0.32522751910309133,0.4444444444444444,-0.3687152874355457,0.47058823529411764
0.4047619047619047,0.5,0.7444523979957051,0.6842203164020325,0.7857142857142857,0.75,-0.11113357027233839,0.03580067731011127,0.6666666666666667,1,0.0,0.6666666666666667,-0.9614863916702531,0.125,0.0,0.5,-0.5288447652910213,0.5584420799036338,0.12286069757234411,1,0.2857142857142857,-0.42623001504290287,0.6666666666666667,0.3333333333333333,-0.9359045730975464,0.5,0.6666666666666667,-0.8177339465973219,0.1111111111111111,-0.058284890797371494,0.11764705882352941
